period,stock_thousand_barrels,source_record_sha256
2010-10-15,340437,d215b54185f2ff86745e6c184b4e13d57805fb1826283a8eb08221c20534ef9e
2010-10-22,345444,a79b3846992bcb3be3b7f7ca23ce4b5622d5def31056b20ecd7ac09b8d0b81b2
2010-10-29,347394,fc8805c24f48b3d64cd02385d2e70ef45ddd0e57f5674f3a2e0ccbb7ea25dfb9
2010-11-05,343849,00c33b2908fafa606364b05e076bbf6403129fbbed412227fc7e2759b01d618f
2010-11-12,336563,fa3d76c268620d687c6a80714ca89b48b96ad402d74fbc5ffeddbab730684523
2010-11-19,337592,f5c4085c9f54ad6570b1fa55959e7c1b5924e636749d66cf39e1f5b392ad1d4f
2010-11-26,338658,19d370886bdfdead7bbf7c52380b353a08bcad8ea2555307242ce093a8103f81
2010-12-03,334524,7ad06c152317122a30c27ba6160edbe3280a5c350630cc37ba454e2019aebd4e
2010-12-10,324670,38a5a03487f8401665869d3eea315e95a8c3e81c93274b50ec410c042e2f71ed
2010-12-17,319337,4f452378137a6d28c7ce875ca9c0e1be3410b4fbc0770d1e7de74d4edb2c86df
2010-12-24,318079,f3ea48fdbd50d2561cf1b910b5070b004919c67089c5e64fce170f6b9d6a9e51
2010-12-31,313918,26ef13ab702b190d80524ef4c664a4bfcb9ae42c1d11bd3a750655598cc80d6a
