period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2020-09-28,0.08,0.05,0.06,0.11,0.17,923,,,263493080b728cf4cf1a794556da16a444c8c64b993cc1f43a4e551baff9d923
2020-09-29,0.07,0.05,0.05,0.1,0.16,916,,,8106f41a7ffcbcf5251b65fdcb8665141ce6b2b78ef0c4399554acdacd1166cd
2020-09-30,0.08,0.05,0.06,0.11,0.17,975,,,99d4d25cc300eede73fbc205c4e3557fd39e2dede3b6311046e8307e2d5a5623
2020-10-01,0.08,0.05,0.05,0.11,0.16,1020,,,93fdc3ff43551d46198389769a8d22edf1b5a4a540bfe77de19b9dbc3db25047
2020-10-02,0.1,0.05,0.06,0.12,0.17,927,,,2316ca49cf454cfcab71644af039e5d3901d8f40654a97970836de5d81537a60
2020-10-05,0.09,0.06,0.07,0.12,0.18,955,,,1fc384470d9012f2663c7548e9e7d81f6564712699c895d2dab22e84650f9b35
2020-10-06,0.1,0.06,0.07,0.12,0.18,920,,,c9d0c9dab09301c7a663431f899cf8bc872f390918c7cdcacda0000c96987df5
2020-10-07,0.09,0.06,0.07,0.12,0.18,925,,,07b147c7efe25945eb2509066f0cb8fb1bc6de8424645ef91f15968562d66e60
2020-10-08,0.08,0.05,0.06,0.1,0.16,924,,,1543e2144fca73b32b0826fcdbe9349e53cbc90accbadb02ffb1d650644f5272
2020-10-09,0.09,0.05,0.06,0.11,0.17,894,,,67e94de2de9b85db70a7643cad22324d9a762ffbbb11ebdd9bb38ce89e4b8ea1
2020-10-13,0.09,0.05,0.07,0.12,0.17,930,,,fdc7f6b93ab8df2402f00f9a5da36ef97f0d5aef483bbab7ef41e585879eb39c
2020-10-14,0.09,0.05,0.06,0.11,0.17,885,,,84aab9ab8867ad96bd12aa5aa3707301aba9e852e76766d6ec3c5c3be67a5ad2
2020-10-15,0.1,0.06,0.07,0.13,0.18,952,,,9f207d3045a0969a61e178255faca38d3e10c8ec37fb19b028826a049119675a
2020-10-16,0.09,0.06,0.06,0.11,0.17,914,,,6e9146ad6be6f33685f804c2cc2e2c91c740277659bf54f8a1fd7a45ae5f7ca5
2020-10-19,0.09,0.05,0.06,0.11,0.17,903,,,871838bd1cb603800cf676c3a46edfa4fccd23e81565c7a1e227d435279580ec
2020-10-20,0.08,0.05,0.06,0.1,0.17,918,,,906bfc88da4c3c64dd665a60a64b7e7e3a7c91b394a339d373b6f952fc4c6c01
2020-10-21,0.07,0.04,0.05,0.09,0.16,943,,,787f31ed32b834eb70eb5e97813e2d2d08380494079f33523418c828d27fd7ae
2020-10-22,0.07,0.04,0.05,0.09,0.15,929,,,5e5f86370d33b76ac6d846cda5b9108d8f5b5155fb7c1b122726bc8ac0dd0705
2020-10-23,0.08,0.05,0.06,0.1,0.16,915,,,e79de231f94699fd3b1cd80af8a24548068aaca192bc9e7d4152f5b41bec53ee
2020-10-26,0.09,0.06,0.06,0.11,0.16,921,,,4b6966726867ef606cc6faf9a947a4bc2a18705106266387a8c20599f59f8c27
2020-10-27,0.09,0.06,0.07,0.11,0.16,931,,,f99cd37579b247f0c86f5147e27938f33955aab24b1ac0fdea02032c9af7d716
2020-10-28,0.08,0.05,0.06,0.1,0.16,910,,,5151a7cb89cf2f1aa3cf77d4a94ceac680153693c5d97c5bbb4afff32224ba5b
2020-10-29,0.09,0.05,0.06,0.1,0.16,866,,,3843b85724ede531c9ea5d5a48a31a6ed9aaaeb484bb8e4414dacb338f3a394c
2020-10-30,0.09,0.06,0.07,0.12,0.18,873,,,3849ace95dcf5be208ca8cac72b548bbd7861fc31569f9d559c411ae856fe031
2020-11-02,0.11,0.07,0.07,0.13,0.17,956,,,f624c39b83bb9cdb96448a08ec077fb6fbfdc1a55fd26fdad856478347233f9e
2020-11-03,0.1,0.06,0.07,0.12,0.17,948,,,f9c20fc1dfb7e7fb77eb242d9786b0b040fb5a555bbb1bcc3035bdf8c4cd860a
2020-11-04,0.1,0.06,0.08,0.13,0.18,899,,,8745e45a269f89c762e9603c04062944a28f71fa25df9650825b159e83248ff7
2020-11-05,0.11,0.07,0.08,0.13,0.18,938,,,d75e0e7ff3a81505d526954a210656ca099ce7e090adb2c197e56e2be754dd60
2020-11-06,0.1,0.07,0.08,0.13,0.18,888,,,be9c2506b76696cbc323d24cc126291bb111a8d754a91ff0f86d47cf1669122e
2020-11-09,0.1,0.06,0.08,0.12,0.18,904,,,2e96509c392ed663dd86818c7d5ccb865367d88241597b9fda04db1e23b4ad43
2020-11-10,0.1,0.06,0.07,0.12,0.17,923,,,a581b8b171ad561c3eda64e3b84b191a87ea0434693e640f9b3f74939768f91c
2020-11-12,0.09,0.05,0.07,0.11,0.17,912,,,7a6d6c536fccd3cb22c1a38a3fb4797dabefd57784ab27f76dcf14741702dab8
2020-11-13,0.09,0.06,0.07,0.11,0.17,904,,,b21d6afe5a74a5e7d39a5627d6b7040f9d8ada3988eddfba5d2468f13b7379c8
2020-11-16,0.1,0.06,0.08,0.12,0.18,953,,,ce1bd8e13c561b018ce34afc8e51ba985b9fa47674962c94f284e8c6c058a84e
2020-11-17,0.09,0.05,0.07,0.11,0.17,970,,,73acf231ef2ecf283a504d49858af0eb61c2827e162eb50d17206870b426b2f8
2020-11-18,0.07,0.04,0.05,0.09,0.16,941,,,147ae4610307be096b784a35f1ddb35fdc41535614b0cf18ad3d306d531ae6c6
2020-11-19,0.06,0.03,0.04,0.07,0.13,911,,,c6f84636126aefa95245100ff7d4a2faaf5b310101c763d45aacb797f75f027b
2020-11-20,0.05,0.03,0.04,0.07,0.13,920,,,be964ac0270220eb1c20214d2b936060a5f78bd7ca21d7bed064be3c473a7d29
2020-11-23,0.05,0.03,0.04,0.07,0.13,913,,,94ea6dee031fc878b7e62b0cb6067da75cac4e1e11f4d22a14bb99f232c8059d
2020-11-24,0.07,0.04,0.05,0.09,0.14,910,,,4ae5e682be204d9280da958cbefdb75588f38b8fa71515a50a194aacf8bb40bc
2020-11-25,0.08,0.05,0.06,0.1,0.15,937,,,8279738c36fb2cbb317e44792021a32d8f13b070628163fe3c35c3feb9697569
2020-11-27,0.08,0.05,0.06,0.1,0.16,900,,,8224701336add107d867992f1e7a750f6c563a659beb5d28decdd454fbae7472
2020-11-30,0.09,0.06,0.08,0.12,0.17,1055,,,b117cdd713a30083276d2c97fc919764ca1ff78a0b6490613df6e3a59b77be25
2020-12-01,0.08,0.05,0.06,0.1,0.16,972,,,e2806f20fc3653a27664b3dc0b42ae514476199e2fcf0042f1de8ce5c6069e81
2020-12-02,0.08,0.05,0.06,0.1,0.15,926,,,3a5695cda7e4bd3a14821e1a8478ce4d7f9f680e2aebc390954c1871abc675dc
2020-12-03,0.08,0.05,0.06,0.1,0.16,954,,,9a930c7e5b1469d7292a6973edd5c5fc93cc0f2c59b30160e2970ec403fa712f
2020-12-04,0.09,0.06,0.07,0.11,0.16,951,,,c57648e40f76f9fcc05a4780568442039afaa1c332989c22359398537e4ff4ee
2020-12-07,0.08,0.05,0.07,0.11,0.17,951,,,a8a81052c861f4f87ff4e7ea01b3066e6c4ca1db5a958f33edc7a09c925ca8a4
2020-12-08,0.07,0.05,0.06,0.09,0.16,939,,,f9eb57ff1c7888bb8e243d4457e4847cd271c2b9343620ae159aefbb6effe50b
2020-12-09,0.08,0.05,0.06,0.09,0.15,935,,,14401529b8b97cade70513c08bdc060347914725c5fb18cffb270e1c188c5e6e
2020-12-10,0.08,0.05,0.06,0.09,0.15,946,,,9ac8910e847a4a2d43bfc75f89b8f0186a0f4f70b0cb301c53d1b8105b4ed904
2020-12-11,0.08,0.05,0.06,0.1,0.15,885,,,58f7f42ef475ef637d11457f57d8ffe56cc57b28a4b015857f9220fbe4fb2ab7
2020-12-14,0.08,0.05,0.06,0.09,0.15,907,,,ec167be6e28306bec14212ad5293119c964d4050c9f1a4398161679e5f678e1a
2020-12-15,0.09,0.06,0.07,0.11,0.16,933,,,fb76a8e5affd90d957d91302769a9e35b06a9d3f62bfa3723be83f1f0880655e
2020-12-16,0.09,0.06,0.07,0.11,0.16,914,,,5a6c00f5bcd045a6b694464b268bf3433fe2049d55b481c8871561b7039797ea
2020-12-17,0.09,0.06,0.07,0.11,0.16,922,,,d244cf5573b9aadfd19d52eba73157bfc88d1492f9bd11da6e211028708fe713
2020-12-18,0.09,0.06,0.07,0.11,0.16,943,,,adf6a985b10c121249c2a22dc7ada0cc38fc336dab847d5afaa81db635d0f0ce
2020-12-21,0.09,0.06,0.07,0.11,0.16,922,,,984a3da7085b846a57a1c4000f3e9475581ae255abcc75da7896bf9f2a6551a2
2020-12-22,0.07,0.04,0.06,0.09,0.15,923,,,717de7b177f31a3fc10c24a029c8a7d96c07408b78ea7922efab84a3cb9f2d2a
2020-12-23,0.06,0.04,0.05,0.07,0.15,921,,,3f5d07970b245dbfa095b097c7befa96e284a115b61bcb6fd744b555556313d0
2020-12-24,0.08,0.05,0.06,0.1,0.15,895,,,888cafa07a9630f735fd81993999079590fec97e6a777bd99b64f4377717b774
2020-12-28,0.09,0.06,0.07,0.12,0.16,946,,,922e4a36f885e2e746f846bff742096e50c9794f7f0572c5dc977c9827e6f417
2020-12-29,0.1,0.06,0.08,0.12,0.17,945,,,310e3262985b5c43c20c92ce252258f86241ce1004334aca58349e4ff1cc28ec
2020-12-30,0.09,0.05,0.08,0.12,0.17,916,,,a84b164e3e1e02a6c6f77f12359195213617d5770f1170dc39bae1481a47e155
2020-12-31,0.07,0.03,0.06,0.1,0.17,1095,,,70b1e2465279c71a4394b6c587cc48dc22ea3f574f79a314e5de81b1b3fd9839
