period,stock_thousand_barrels,source_record_sha256
2006-07-21,319340,694411e6709fd6091ee4cfb9bd0e016c4a2cdac162f9c96230f5766e7e660d33
2006-07-28,317566,9c9e2ca4b0a32a6be0854be01e035f004f0adaae364b57bf4b0c0bbd1b798206
2006-08-04,316380,f412406584cf2944751ae67980db6c2eb52fcbfdae5b03f566a02d453e1b05fb
2006-08-11,314773,6bbd4011adc5ce54a3511a560e03355f665c46636976022f04ea048a582345af
2006-08-18,314130,a259b5466c4e72042153a52511b6b24e8ac1c5fe245e8a0e5b899c8a5a4def18
2006-08-25,316611,b1b2cd7438d7d5ad45fe15edbdd9fca007b895494b6fdb8114eb887459ff1d77
2006-09-01,314507,5ca1c344a4edcf56469f28004f340846a30550877ade9f13e8635c2ac342aca2
2006-09-08,311603,8a28c87b29e1965b7f864fdd0fd736e30076dfdcddf7149cc21849863f3bc219
2006-09-15,308755,191728216b9ee220924b128c599ab3988f59b935346fb177c92f26a301c954c2
2006-09-22,308646,9595e7cbbc66fcf06e66b815a54e7a1dd2e04e318cdd1b6fa544208778e848cf
2006-09-29,312001,2af7f894f45d740514ca3ea87061f48c56f2dbefbcf19fcc6922ba73985ce9ae
2006-10-06,314132,b1f300a8bbb4e104daa1ac7b6668b2ee5745b1cd530a6bf547a12b8a28f3dfa5
2006-10-13,319152,6f61338d4ee52c9ec820ada93593ffe7ac1eab07705026289c85a4997c23a226
2006-10-20,315947,922584eb4b44d25dc4af215bd8338870097819262fbf3751338cb3749a9ad626
2006-10-27,317857,22b42259c7ae2ddf9f6f7cde0e344f5bd71d2d0d62bc1cf6ef70dc81d29e9120
2006-11-03,318374,3c23ae188292605fdaa8640210055573ba29b7dc05c991c55603d52a8b23ce0d
2006-11-10,319657,219f04bbb25dcf3a3b3a08d489ba50d830f9ab542c592de5af668f90e9635643
2006-11-17,324818,a68145a184f9c52ef9901b4f8c5e5dc0fd85507e6673aa83b915165a4647a0aa
2006-11-24,324458,30c853ec2cfbe6778380ca318a3610e4432245c22d65adfdf9e2d6b67160c67c
2006-12-01,323268,143c839687335e3cba8891107f1133fd8ee9fae20ea7f6f748119a89a7ed1679
2006-12-08,318973,c319d93336291a66e290785e7f4ee36594de2e48cd94e4d9b1c2ef59e11dc827
2006-12-15,312650,6a619afdced2ba58968c17082649f94a6d4d4c66eac66346d9a16a3184a9597f
2006-12-22,304518,b9d4ea8bf94ea4ea0adc597910e5ef90402f8a108d80db399e70fe8497fd3ef4
2006-12-29,303219,6df4defcd832d06e2ae0775852f84feee10af7c53ccec3280b14b44ae604db1c
