period,stock_thousand_barrels,source_record_sha256
1993-06-18,334025,7ca25b93554afdfe4256df46a362550566695e5be6dfd2adea3cfc856b497e06
1993-06-25,340315,fdae49e77a92891585e2a6a4aacb8edd5be8efeff78f6bad027b770adcb3bb4d
1993-07-02,331995,052dbeff88f428ff94a37551900d638c6fafead75721346f284f957af98c2cbb
1993-07-09,335417,7565ba4d81cd045259a4de3aeae17b91a51f5383abe470b909225f9c93a262a0
1993-07-16,343583,7ed5bbc79cbba8024f6d30ab0498f618b1304b7913ffe9b5cfeb54cf4d42275c
1993-07-23,338056,d0e01f8e9c067a88a7f07299666e9248db51c063640927f128a5e10e73375d08
1993-07-30,333639,520af1425eaabbd051290fc96bfa70c994804685d801bf4cc61b0721966457de
1993-08-06,334659,bbcc846614f51311dc8c6e03ac7eb55e4ec24a8af0eeef36e7ff6560e0655007
1993-08-13,330153,780dedc2b66498c4ab4ef1cea29c2b0bca600e4800927870e580e4d9b802129f
1993-08-20,325426,5ede20d2112f380df00e2c7739f3cbbe97987c63354ad5d652c2b36cb9d98f99
1993-08-27,326782,df721495e0bd38cc5d0c4c0bcd15776e2f600a0ed66823d42f3b7f70ccd35320
1993-09-03,320499,6289b4d1e33a7ff5f13d6fe10b4e8b6f1629d32fed31c5215028e5ae3afec862
1993-09-10,321821,21e44ce81713ad9d5af7e9b78b4cd902894a424641650acbaa00419cf6012f15
1993-09-17,321610,d11518e9f30261c8c623860f3b02d0fc64dc29a42faa86944e68d376118ebf1f
1993-09-24,312084,53c003350c9b96f3e20ec8165dd44fbf89346c3b6e882fa4294afc341f9c5fc8
1993-10-01,309991,cef49640d07428ca11c1fc94a83f94bfc0cbbe064766e57ce360bd0f7335c23b
1993-10-08,314249,0f1c570f18d233d6f7787835699c015652ff06f9cad6bdc463dd898c75b699a7
1993-10-15,309375,e7acd1d6dd8f4b7379398c4b9e436dcafccded92c0b2f5390ccda6497778200c
1993-10-22,316800,8cf73b3a668c0ca9203bf01ac3c0686494262a328c03ba6216cb0f17d8233694
1993-10-29,318584,05f7c79b2d19ba52fa482e984e48bc4e6782fc05315ad4e0fbe4ee106c3b9606
1993-11-05,315239,56d305b21e4b8e1cf188b853f153d98824cddc35cf462d96e541cacc07992bcf
1993-11-12,320250,d5ec8bcf993707d5b9c3a7894ab67ee2c530ae39fab69adbeed59e69f4bae64e
1993-11-19,314738,e596886e624c3b09f8cfa9de7964b25f0f0d25045aca2179c3649106f0e8b8f9
1993-11-26,316131,83c88be9f948c92d7fb21306302387f2e01cc171e973b575714b706aec04774e
1993-12-03,321509,852f73826af184202ecabffcc4c161f12aa7bedfb3e3072f50b0bee5f82149bb
1993-12-10,327837,4348b4baf4c6be6b561bed5f6aff7fef9bf2a4df054477749098989663e16c21
1993-12-17,330247,248d762bad6c189a5d51ef27bddd0b9ed58f925bba13cc656d15410a3701a202
1993-12-24,330079,6a7fa7c9c766423f645611eb1a02a8b2ab113436b8c5f8e54cf9c8ff1d55bbcf
1993-12-31,323542,86509a59c23c317db45823d517ff441517495cd83328056eb61f03362c1d8e72
