period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2021-09-29,0.05,-0.02,0.03,0.05,0.15,872,,,58e32bbb9207895134396af24518493ac74423c89ceab1a499e126c9bc6abb81
2021-09-30,0.05,-0.01,0.03,0.05,0.15,939,,,3dbe182c1299ec812c961aa2152e079f8fbf93e1cbb3e7dc2a7e88b6b4c166d7
2021-10-01,0.05,0.0,0.04,0.05,0.15,928,,,43a13b8cde4e4e72c9150f053d1643cc3786a71c9ea66e17f96073dd823ac494
2021-10-04,0.05,0.0,0.04,0.05,0.15,925,,,0f95b5cd6c0d308cca4e2ae704baefe4c2fd9e003206337d7150590549fae17c
2021-10-05,0.05,0.0,0.04,0.05,0.15,916,,,b1db48991eca7d314dd4c32a644c2681ddec7d3a7f82e3a39572fa0d1eae603e
2021-10-06,0.05,0.0,0.04,0.05,0.15,902,,,2165922d2bdb324f7da6fa5993e7914c83374c262b6763a815d83dc70c0006d5
2021-10-07,0.05,0.0,0.04,0.05,0.15,911,,,baf3766ddf1f2267d228cf021a7e5f4850ef1fc098507df139877379446a97ad
2021-10-08,0.05,0.0,0.04,0.05,0.15,887,,,464f63ec59d4957e22ed173323e1ce77bb17af843893b3b6c4f89ef1e7183f6a
2021-10-12,0.05,-0.01,0.03,0.05,0.15,925,,,7186569841bacdf0b41c8836b71f51b2315f45d616df2a19c65f1d61b37c4f20
2021-10-13,0.05,-0.01,0.03,0.05,0.15,907,,,d1e633def1c11aa46a993329ea07000c15d01903664fdeeadf4cb42c2c1d3756
2021-10-14,0.05,-0.03,0.03,0.05,0.15,873,,,ac905640aed4ed2def303d2bdae977f775e8d10f9be2e145d7f939b8d738877b
2021-10-15,0.05,-0.01,0.02,0.05,0.15,889,,,9af4ab3bc311a8bbeb6ee326635d3c976e2c938ae50b2679b61d7a1fca514faa
2021-10-18,0.05,-0.02,0.01,0.05,0.15,879,,,d067efa0238ef9b7ad0487c8d304f37db9a07305898cf891c0510b7deacef41e
2021-10-19,0.03,-0.03,0.01,0.05,0.15,875,,,22b52bcada6c8669ffcf3a891303e0b94284637ae95c52979041361b4529c870
2021-10-20,0.03,-0.04,0.0,0.05,0.15,857,,,e5fbcd77155cc76d232d4ba8809f1ca1fd9506791fbb8e5d62b6771e571fd84a
2021-10-21,0.03,-0.05,0.0,0.05,0.15,879,,,c5348146bbf8a22d64a04a6ba35992fdf3ba634346b83850ec5df32f7e68459d
2021-10-22,0.05,-0.03,0.02,0.05,0.15,863,,,0da46e39c0966c064c1c9324102d07a23b1c2d8a2d5ec928220f2411622135ce
2021-10-25,0.04,-0.03,0.02,0.05,0.15,858,,,132acd5da92acece32bc9b7601c415887db05c8ab683fe31ee23ee6b549b11e1
2021-10-26,0.05,-0.03,0.02,0.05,0.15,877,,,fdd92cb7b0b29ce8a700c8368c3ae9439f16ecd3317947bcebe4cd38ea669a35
2021-10-27,0.05,-0.03,0.02,0.05,0.15,865,,,fefd7b69a322f10056f48e5971fbe1c96639b03e9e5e08b62645ca7092d3efc5
2021-10-28,0.05,-0.03,0.02,0.05,0.15,871,,,b36a50c273383aadb62b53ad0faef13e41f5660912fce0f840ef89a1edb235ce
2021-10-29,0.05,-0.03,0.02,0.05,0.15,847,,,f8faa8a86b93adc3c1ec00f4518cdf784403d47c140a401f3c821bd0ed058cdd
2021-11-01,0.05,-0.02,0.03,0.05,0.15,959,,,706cd4931320de146bd50b9d4e34219bd77184cb2bfe4982c2d0094e09cf557e
2021-11-02,0.05,-0.01,0.04,0.05,0.15,910,,,9c27a6e36cc868c4f9c21a4fb667232fdff01d3cf9ae936ad8430a079557be6d
2021-11-03,0.05,0.0,0.04,0.05,0.15,877,,,1294d8b88f752d409f54c5d3b97340d94a6c6779f7daf82b97f3517c3ebab6ef
2021-11-04,0.05,-0.01,0.04,0.05,0.15,925,,,0bdf207a7b1da9ac4d6ba4cab2f9d46eb2a4a95972a5ca560d7d5369d3b39d01
2021-11-05,0.05,0.0,0.04,0.05,0.15,875,,,a3b9f193ec21a7690ffe8fc4640428d27050b72969c0aebd8117dd3aef8276fa
2021-11-08,0.05,0.0,0.04,0.05,0.15,907,,,3d6b6a4f5fa058593f374485b6ab92d0c42cb1dbd29de481464738b04fe5eb0c
2021-11-09,0.05,0.0,0.04,0.05,0.15,908,,,9297ccb47044d22fa35e5ae262d1889c7ab0ca8cefd943516005812c62e0b061
2021-11-10,0.05,0.0,0.04,0.05,0.15,871,,,e226421f945060345e90ad5598e42e03d8b81097b700758a22eb18802b0c32d8
2021-11-12,0.05,0.0,0.04,0.05,0.15,868,,,266e775fd10aa7472b3719d6caf0fa588f59a8a67907cc6db56ffc2bf5c66ad1
2021-11-15,0.05,0.0,0.04,0.05,0.15,958,,,eb3fbe4e9eca3af062c5baafac79ea09ce2208ea4ef4f257ad22d1e07841a387
2021-11-16,0.05,-0.01,0.04,0.05,0.15,924,,,aaad8ac4b4362dad57c328aa06858c00f3193e4242fc5835b089e3db854f8550
2021-11-17,0.05,-0.01,0.03,0.05,0.15,893,,,75eb86599d019cabcd2938d434eab874dd1b248d26509e814a44778b8a598610
2021-11-18,0.05,-0.01,0.03,0.05,0.15,898,,,a51d31bbbab182f82a2dbe44d33ff9f4d936008dd88fec9f3ef8d42ff6fa30ae
2021-11-19,0.05,-0.01,0.03,0.05,0.15,895,,,af346f964d43d20b8aaffa180f31fa2c14f52be174379ae86998648ba20411b0
2021-11-22,0.05,-0.01,0.03,0.05,0.15,930,,,c00fbb2b04f56d6023c4831f13e2e48aff54cd2fd5b705f8d4f898add4477984
2021-11-23,0.05,-0.01,0.03,0.05,0.15,920,,,1c3f8255f5129e56591905c0773832143a26b5b268ac7bf3e173349aeb57a186
2021-11-24,0.05,0.0,0.04,0.05,0.15,887,,,d313bece4aa315c5754b9fcbf4923348e1bc3c1b9e43f53897351d795e808ec1
2021-11-26,0.05,0.0,0.04,0.06,0.15,895,,,5c4231e60612c4465a605c683ceb721508f52decf72d984a4c43b584fc5ca050
2021-11-29,0.05,0.0,0.04,0.05,0.15,953,,,7a98287f9bc4a3456df9d3bfc0196bb469a5c58d9980951c6a3e4f62ce424710
2021-11-30,0.05,0.0,0.04,0.06,0.13,1067,,,fcd028c628e935438cb649924fcdb0755343f867d3f10daf469e70cda5604e49
2021-12-01,0.05,0.0,0.05,0.06,0.14,1088,,,a1c00247e1a8d543ff9c8ff359ea0524a9d5394126389098e1c38ba95d2c036a
2021-12-02,0.05,0.0,0.04,0.06,0.15,1031,,,274d45f1a003448c338f4fbba248b5d7acff33ed9d01e243476409fcb2edaaf8
2021-12-03,0.05,0.0,0.04,0.06,0.14,1015,,,af206e85cd59ae4a74b76073b9f7e221a1d1600f67694577fb54c21838950cd2
2021-12-06,0.05,0.0,0.04,0.06,0.14,994,,,ad46b3126b7554551b2bca5d2ad4c1b4a55205e03b3e417f94ef75a154133250
2021-12-07,0.05,0.0,0.04,0.06,0.15,989,,,33e50e0c57404b98f9f9f919c6fe0418842eda4dd259c487922493003607d9fc
2021-12-08,0.05,0.0,0.05,0.06,0.15,978,,,f2fe96504d50c48c27d979c99d4c934f5a4502562db48508d3da9abf03a2bbc8
2021-12-09,0.05,0.0,0.04,0.06,0.15,973,,,28efc7ac60faa34f5af5688dd767d830bbcd349ce75318b5601ac46bfd369294
2021-12-10,0.05,0.0,0.04,0.06,0.15,919,,,46c29e0ded1b4bafe1dca29e55666cd9ac6afa32f89422460d6f6c1643bda063
2021-12-13,0.05,-0.01,0.03,0.05,0.15,936,,,9b69690dab30d39e0703b713b4cc73b4ef43f8d04385b66f6fc0f36e210dc9e4
2021-12-14,0.05,-0.01,0.03,0.05,0.15,919,,,315e550b896a854694be6322284f2e2e97589990f1638897bfaf62663f558ce2
2021-12-15,0.05,-0.01,0.03,0.05,0.15,959,,,04e6ee2537a87e515cd7760eaf46175dba5cb58042fe93538d8d19cdee288f0e
2021-12-16,0.05,-0.01,0.02,0.05,0.15,914,,,fde850518dde9bd4c77fe99d5e2fac927ac32664b195ffe267cc87bf4b5b87bb
2021-12-17,0.05,-0.01,0.02,0.05,0.15,910,,,8279b2e423cd3a68d546dae6b836c5b76919dcb30e07a5326ec5c9e2dd8a30b0
2021-12-20,0.04,-0.02,0.01,0.05,0.15,905,,,238823511d39ea5d47dae8dcd6f48e982e7bd0fa152abcdccc55e317a0b713cc
2021-12-21,0.05,-0.02,0.01,0.05,0.15,896,,,4fe48614696edc2792b45b58edfd9820347c6a5ae9ccdfe8d6140e12753f099f
2021-12-22,0.05,-0.02,0.02,0.05,0.15,893,,,5770c95ff3a4ed55ac5776a7825d92940402596bf86a491ae45043fc17460b71
2021-12-23,0.05,-0.01,0.03,0.05,0.15,880,,,c5db9e73710cda039da7448facfde19f877e1bd8582de2914ca65f22ae218485
2021-12-27,0.05,-0.02,0.02,0.05,0.15,888,,,41983265b17ce813132a82ab16ba987652b8af2d6de80505df74deac5ab923f4
2021-12-28,0.05,-0.01,0.03,0.05,0.15,844,,,ff2ecc27f28c36efbdc6f8cb1e27b141ff568f4cd5d0211d7e7da04ca318c6c2
2021-12-29,0.05,-0.02,0.02,0.05,0.15,869,,,f8cf9f5fbef6907bdb8e5613c080fe6202658eb7f2cc4079026018696f700003
2021-12-30,0.05,-0.02,0.02,0.05,0.15,836,,,f3d69b1bd4da7ae4737319a5fcdbaccd0027aaa88987faa8dc86a914d1f027e0
2021-12-31,0.05,-0.01,0.03,0.05,0.15,923,,,2c3a5ac853fe0a73a7bd37d4b321dcc910ea6127b080f924063693a83efab4bd
