period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2022-09-29,2.96,2.88,2.94,2.99,3.2,906,,,6fd1fcbec9f3e300931b5bf60ae7173f6a22b0b65a843ad5c7f9d2d852639cf9
2022-09-30,2.98,2.88,2.95,3.03,3.2,956,,,c604dab50cb8240d58ff14387f8157345ba0e7b6b9d9fa937832685b0cea4398
2022-10-03,3.0,2.93,2.97,3.05,3.2,1009,,,9fa0681a68624587f1ba05e378f36d1dcbdf0555f7d73f04d2a7d5f99054a6ac
2022-10-04,3.04,2.95,3.0,3.06,3.2,996,,,3a061cd47e3d24597e241cc92e0d397f4c27f24c9c054cd65386d1265a20948f
2022-10-05,3.04,2.95,3.0,3.06,3.2,992,,,a0b51b308f80eb5f65ab6d4375cf47d06c416db6a6408943538cb3c6e962a5ea
2022-10-06,3.05,2.95,3.0,3.07,3.2,985,,,adb58d23f0c926e3fd6a0d89aff9ec34f2e9f3a92cbc93b2c9bd19181d3ca672
2022-10-07,3.05,2.95,3.0,3.06,3.2,968,,,1a2a6d3267993ff5aaf6e62d2bcc5ce2d9a1625f713e585283885d6784e62c34
2022-10-11,3.05,2.95,3.0,3.07,3.2,993,,,45c6c7eb64075b9733f600169856352f9c587f05c0bd7fa741e2bc2e11c2e934
2022-10-12,3.04,2.95,3.0,3.06,3.2,972,,,5493e55188c9c352a0f61ed76f530e822d97dc658eae1e00dede5ce4d8af78e8
2022-10-13,3.04,2.95,3.0,3.06,3.2,1000,,,f9f9f0741cd6a06145fb7f7cd736f1d28070eb8464ed5e8b24f2ea112e5d7016
2022-10-14,3.04,2.95,3.0,3.05,3.2,958,,,60bec347f6e6dfc816901939d6a62ca93108548302c59dad4558d993dd019c77
2022-10-17,3.05,2.95,3.0,3.06,3.2,979,,,affe1d85514e3b50821fe92238e49be1bb666a6728ac6afc9f3667fc337d889a
2022-10-18,3.04,2.95,3.0,3.06,3.2,967,,,7b74a238904d68757aa93ed6737fcf7371f29d4b29657a8041081fbc6886d79b
2022-10-19,3.04,2.94,3.0,3.05,3.2,919,,,df142003c2468877da354d19cf92a2f90774314a0df468a4a5ac0ea1ffead760
2022-10-20,3.03,2.93,3.0,3.05,3.2,963,,,5612d53f65d11efbd251593f8ee48d9acdfe00070e4d666271d00e9e197afa7f
2022-10-21,3.02,2.93,2.99,3.04,3.2,955,,,f01cbd4b50986b36facd9e0bd0ed5c3753b746ddf7624f15fa9ea79d58c87c05
2022-10-24,3.01,2.93,2.99,3.04,3.2,962,,,be96b955a7b4cceb8ef7f6b0d0a7afaed2266cc0d2536e6172a024e0a53d88fb
2022-10-25,3.02,2.93,3.0,3.05,3.2,961,,,dafe58defb3bcdce45dc6d0ed0afb250d357ec1c9115f82c9ee7894fa2647efa
2022-10-26,3.03,2.95,3.0,3.05,3.2,972,,,f40baca6dc777aae4c7c71f41c390692066d98db95e1f46b8428eca55aeb971f
2022-10-27,3.04,2.94,3.0,3.06,3.2,973,,,43a9e2f12f0b0d1d800baaf690e51721758eef8d0931e77db7fe40e0be1e9315
2022-10-28,3.05,2.95,3.0,3.06,3.2,951,,,734bc04798cc208abd38b25e7fc09c1c42123860a532ab3e424c2822258be73e
2022-10-31,3.05,2.93,3.01,3.07,3.2,1075,,,9a566eac720e7170b81e580b594c589cfa69aa542cf9f1e05443e579aeba95e4
2022-11-01,3.05,2.95,3.01,3.08,3.13,1079,,,0ecc8680580609baac0f30bfcbbf38e48542ecb323b1874d11bc64ff6ad81ae0
2022-11-02,3.05,2.95,3.01,3.08,3.2,1021,,,42f13d7d933641b1d79ab9d1618a712ea32ce10cd97a18dc862237d5e99bd4b3
2022-11-03,3.8,3.25,3.76,3.83,3.89,1074,,,17835d64973af2dc08c10196a4f1dfd28d3794ebc1080d3cf84adafc0e3bdf3e
2022-11-04,3.8,3.7,3.76,3.82,3.95,1014,,,8e17b22f9282ad33b29a05ffa8ce2ae235acf8e2461b6f3ed589aa247f316996
2022-11-07,3.78,3.7,3.75,3.81,3.95,981,,,af7d8e6da12521c5c8fd554538841160abef3f03bd9b537f65b680f9a0c9fd3c
2022-11-08,3.78,3.69,3.75,3.8,3.95,978,,,73fe764bdd22326eaa77486b0c4d29edf001092eeef149e8989d44ec99e9345f
2022-11-09,3.78,3.7,3.75,3.8,3.95,969,,,7474b9d163e63236db0f9a5ff9ae789e66f76f2538811f5ecb7afdab3e155974
2022-11-10,3.78,3.7,3.75,3.8,3.95,987,,,017d7e58a7eb7aabba52ba2ba1ac7b8cd266acc067471c11800c50262b1af169
2022-11-14,3.79,3.7,3.75,3.81,3.95,1041,,,8c45df71e4f9a9beaf3e28fb6eedfa5f31b6b2a3ddcfeae917192e6cfa78add7
2022-11-15,3.8,3.7,3.78,3.85,3.95,1149,,,da301e7a7ed37cfa45fee3f906567079dd177a6b4620996bd438b5fe804eb948
2022-11-16,3.81,3.72,3.78,3.85,3.92,1096,,,0a25f345773ff6dcd35894dcb70a87bae313cb86234d491dc7a13778f6e4ba2e
2022-11-17,3.8,3.71,3.78,3.84,3.9,1075,,,58e75c055390e15b6e63683a41e887b5d5a298320c956d1e1af330bc4b5d98a2
2022-11-18,3.8,3.71,3.77,3.83,3.92,1037,,,1dcebc37460f8652c6861f40ac78340214d46b501d5387856863431b7e0c6c69
2022-11-21,3.8,3.7,3.76,3.82,3.89,1015,,,f57b02c27b82794570829189f95eae51b556e8eba61e3f7efba669fbfa7143fc
2022-11-22,3.8,3.71,3.76,3.82,3.95,1038,,,a64f0dad0c0a3a03c4923fd66f194e9becbe191c0274e7d22941651e115294f3
2022-11-23,3.79,3.7,3.76,3.81,3.95,984,,,7746188f74f8270dda08d76867e7cface89964f791bdafead4b9f5de7506d533
2022-11-25,3.8,3.71,3.77,3.82,3.93,1003,,,db6ff9668e7970628f067b20d8f3c7cbe2c2c85212262fbd846327b5aa74380d
2022-11-28,3.8,3.71,3.77,3.84,3.9,1058,,,b5940286d08dc9efee7c86454a8f8b76784592fce085783066aae87992c37caa
2022-11-29,3.81,3.72,3.78,3.85,3.95,1026,,,355848229379a7adc244f7c3e32792cc50a6d4b76976aad6c69484dc3c9a807d
2022-11-30,3.82,3.71,3.8,3.87,3.94,1113,,,046c76979e14efcbf0ddf0ef9a7592de55eed2338138cb54cb224981b64364ef
2022-12-01,3.82,3.73,3.8,3.86,3.92,1174,,,65139d855b1fc9773d2199415b6fe5674ef52a291306f6d139b376108a1a0a10
2022-12-02,3.81,3.72,3.8,3.86,3.94,1132,,,a57eac1fded5c37c5bbb23595242a2f69d33ca9bbb8ec88decff5c2b0c3ed93b
2022-12-05,3.81,3.72,3.79,3.85,3.94,1096,,,20533eb6f694ad1d8400e511ddaddfec130cc9977b0cbd0e8703861f64a8bca7
2022-12-06,3.8,3.72,3.78,3.84,3.93,1088,,,7f4bf08b642df4337b0cc95f063ddfe3754c3c851e420958ef0235835aa9fa87
2022-12-07,3.8,3.72,3.76,3.81,3.91,1088,,,46d04cc5f68b560ea5aa16785954f0c85454676288429107cd3b6ae406780ae0
2022-12-08,3.8,3.72,3.77,3.81,3.91,1087,,,3efc8bf8ea875e33ba0f308d84d09daf29113f9ce242f0905ed5d00850a27b0a
2022-12-09,3.8,3.71,3.77,3.83,3.91,1058,,,7ca122b76e8b6c986254168f6ea8da9a38aa9d873a769987b27899008bd5e529
2022-12-12,3.8,3.72,3.77,3.83,3.91,1042,,,1b10b9a0ecf69705c57c050571d8a0403bb6f6c25e4d65eacce031cb1a15a09d
2022-12-13,3.8,3.72,3.77,3.83,3.92,1051,,,42d7c7b5c89fd3061d8c5b8473aae6fe8a8da17f945d64623ffc132d7ee1ded6
2022-12-14,3.8,3.72,3.77,3.84,3.92,1045,,,2c5e66e7b509f410778e4a927198783c88bd2f31c3888eb2cf51691cc51dc6dd
2022-12-15,4.32,4.2,4.3,4.37,4.45,1144,,,f827934249e71d69be25ea37e00098034e80bc884f437ea77932ff6a08fae8a8
2022-12-16,4.32,4.23,4.3,4.36,4.45,1091,,,f4084dd95d455ec907ea4f941ef346fa5fae1359116b4dadb71db35b9cd19e18
2022-12-19,4.3,4.22,4.28,4.34,4.42,1087,,,b6d89dc82c49a0621150bd42ab166279c3c571cf93e80d20d7d0a429eea32bb6
2022-12-20,4.3,4.2,4.27,4.32,4.44,1048,,,106708bb70473e66849f1621b23778466022e2841ecfcb0ddb79550c6945c0f0
2022-12-21,4.3,4.2,4.26,4.3,4.44,1031,,,4c5137869eaf69755aa5ba049abbab8579225860275bad390b109c2ad89c4804
2022-12-22,4.3,4.2,4.26,4.31,4.44,1013,,,b4acf1ecef5d84363aa004bab32192b74697d87974750e84b264fed919c2829b
2022-12-23,4.3,4.21,4.26,4.31,4.38,991,,,85f1dcf57c8b9510ebdbef95804ff97be963e00c1d139cbda81522e8c6bda1d9
2022-12-27,4.3,4.15,4.27,4.32,4.4,1048,,,cbd3af0787a72e23a6f57d10dacf7b5ef186838088e45b6aa75c4f17952fbad3
2022-12-28,4.3,4.21,4.27,4.32,4.45,1005,,,73b3635edeb5e0c76eb5d0d3ea27848133a1ad1b9a514ad682f4646c335c3618
2022-12-29,4.3,4.2,4.26,4.32,4.45,1037,,,ea1aa18c3dfef5a26d0f3eedd810d5232b9e87bf35d9141f3664f02ccc53e0c0
2022-12-30,4.3,4.2,4.26,4.33,4.48,1004,,,da1af2fe6fa5bf203ab75306223284162aa4ed2fa52da99d225e63e8cdabef67
