period,sofr_percent,percentile_1_percent,percentile_25_percent,percentile_75_percent,percentile_99_percent,volume_billions,revision_indicator,footnote_id,source_record_sha256
2023-09-28,5.31,5.26,5.3,5.38,5.43,1535,,,d108a96ef82339b07546c424e6544018fed0205f4e7479b315cf7bf51694a584
2023-09-29,5.31,5.25,5.3,5.37,5.42,1537,,,b6d2b6dc1a81048d0bcb796deb612e59d1235e51771b7d7e06feae9be43e5c50
2023-10-02,5.32,5.27,5.3,5.4,5.43,1513,,,43224c0a2dc8ecd6f345e8275705586d5c6976ab8e9e14fe31ed49b8380e20af
2023-10-03,5.33,5.28,5.31,5.4,5.44,1498,,,7484ab26e94e5314218c1a15ba83b56952a815058e6d7ccd4d981f32100b33f2
2023-10-04,5.32,5.27,5.3,5.38,5.43,1436,,,66efeaa82e1b2446da6e9201d52761f764819013bae71774a85a8ce3732828c6
2023-10-05,5.32,5.26,5.3,5.38,5.42,1520,,,4830d168a5f993f96dbd784a6953446d225911c8fd9620e4919b963c0deb0ffd
2023-10-06,5.31,5.26,5.3,5.38,5.42,1404,,,678eba15f9b24d7983d750f459c6d98ac05c2effc3b6d78b7c9c39991c418934
2023-10-10,5.31,5.26,5.3,5.39,5.43,1522,,,30efacc25dd832fb8b5b361c1b5f424a602a1cc2de6c54b7803815e62046474f
2023-10-11,5.31,5.26,5.3,5.39,5.43,1465,,,3a8535661d9f15a6e3506c34476029da0fa4ea6d279eb2d72d1af5339b3f30b2
2023-10-12,5.31,5.26,5.3,5.39,5.43,1467,,,fcae926061c109f5fb6177d851fcd20950eb7affc8a94841b97900447e7b7cf2
2023-10-13,5.31,5.26,5.3,5.38,5.43,1383,,,7115a98d87c59d5f0a933151d4f90ac82427923830e13559fe0b7f0dfd2c47b1
2023-10-16,5.31,5.26,5.3,5.39,5.43,1450,,,d9176d2867d3a643398e7990c38612fb1783b5c1e94dfee0d994aef954de2de3
2023-10-17,5.31,5.26,5.3,5.37,5.42,1427,,,95f46e0800eaa7a3e9c2ef5c981690789d95b9b873a7da45c73d668b289f8595
2023-10-18,5.3,5.25,5.3,5.34,5.4,1396,,,72489de7578c55098887facee0abd99c00ffea9343d1daf482cd30e9fa5234e5
2023-10-19,5.3,5.25,5.3,5.33,5.38,1398,,,098b9b5e5e2234020f0bd79a058e3a2193317a7ca3b08687a2c342abb9776caf
2023-10-20,5.3,5.25,5.3,5.33,5.37,1396,,,e101d134fc493de8966818b3bd5ee9b37254d2bc8d1453cabd7a70ebde9aca56
2023-10-23,5.3,5.25,5.29,5.31,5.37,1330,,,c3cff9d39e5e108be2a20f1452ad5c727de665e533d1a9880c03749f1c02fc37
2023-10-24,5.3,5.25,5.3,5.33,5.38,1387,,,6e40185d1ec9e9a0a8aa33b4ac2c5437b2cac21095a920908973f2105caafb60
2023-10-25,5.3,5.26,5.3,5.34,5.39,1439,,,8c2580e8cde0b4934544996157daa50d367d9775edc1ca5902664ed9ca429ce6
2023-10-26,5.31,5.27,5.3,5.36,5.4,1506,,,4b5f23550d1fba51ac43c449f42eb29ffd3554dbb6bd07c7fb55b60bb1e892b1
2023-10-27,5.31,5.26,5.3,5.36,5.4,1496,,,9017618a129571f7c7aec8853523315ec80915001140088920028dee73fa6673
2023-10-30,5.31,5.26,5.3,5.35,5.4,1470,,,4f036851aa8ee88b39122f495d92aa1eaea2fbee27e0f7f185073fe5ea9f4b3d
2023-10-31,5.35,5.26,5.3,5.4,5.45,1582,,,e7159242357fc3aadc71b50318aab842edfad48dab5c19e9a4e2f235ad3005ee
2023-11-01,5.32,5.27,5.31,5.4,5.44,1621,,,b249981fd9966107d662d720c5e78dbdd4e6bfdba18eb1639e13d79d7619f019
2023-11-02,5.33,5.28,5.31,5.4,5.44,1640,,,273375355d844d4caa8fdc1d96524c048d72e8e68dd2206c5992ea3d4f058626
2023-11-03,5.32,5.28,5.3,5.39,5.44,1579,,,d9bcc608bd64aac190ce7158cd286273396242603d39f4b9cb89cc6ebdc16e8a
2023-11-06,5.32,5.27,5.3,5.38,5.43,1559,,,b23485a10ff848238c21c0f567f3f22cd117e6af9a6ea079f9103e1ae9c03660
2023-11-07,5.32,5.27,5.3,5.38,5.42,1546,,,99039bd17cf48cb61daa4935a9a2e558e7ede7b68e0c9ddb9d28073bb7f8f5c3
2023-11-08,5.32,5.27,5.3,5.38,5.42,1470,,,25fbf5fcdffbcbaf921f2ad8be61dfe6bcb3e6272d73316a08c41c0f93e1e499
2023-11-09,5.32,5.27,5.3,5.38,5.43,1526,,,3f3e57382536517a58659191ec3c9f0d451dcf32038bf3b4be2a232828c311c2
2023-11-10,5.32,5.27,5.3,5.38,5.46,1469,,,f3e152f59919b26c2b43f5be09030e888be9ee7cafe00491e2d8344680c5545b
2023-11-13,5.32,5.27,5.3,5.39,5.43,1494,,,d70645843c51b4d6ac62b7c131c5c144386183c8bcad80eb3ba579ead8786993
2023-11-14,5.32,5.27,5.3,5.39,5.43,1533,,,dcd7c522099480bd8be08e5ee43bfbd8888cdf0f7628c6a055632880f058ee35
2023-11-15,5.32,5.27,5.3,5.39,5.43,1605,,,9dadec14ec3f7bd97cac75adcab2fed76ead1b19e4c4ed0a67a5f00fcc6be7f8
2023-11-16,5.32,5.27,5.3,5.39,5.43,1640,,,926d11203048232e416aa46c757189fe8adfde598d87a705e424764a13b31c69
2023-11-17,5.32,5.27,5.3,5.38,5.43,1587,,,570082fc20a5b2315b55889bbc2f5ef4be5a303f2411e8b1e86179def61b49e2
2023-11-20,5.31,5.26,5.3,5.36,5.41,1621,,,40f71bbd4b127bb28e3784f609fde26f996fd7b8df2becef33ac55849e2620b1
2023-11-21,5.31,5.26,5.3,5.35,5.4,1603,,,e95dc6d59fb95552c8ba6cad1e007a36164db4a83dd900f3b3c075462b0c4601
2023-11-22,5.31,5.26,5.3,5.35,5.4,1547,,,94ceed064bc0ade3b2d62187f3e3cc4454efbab07370e19eb55f092ea6a30946
2023-11-24,5.32,5.27,5.3,5.39,5.42,1521,,,376b5f7760dfa1e93ed4c815808debcba7dd50c69a9e7dacb47614fe0fbff8d7
2023-11-27,5.32,5.27,5.3,5.4,5.44,1602,,,71a15ff035912f472b162a7a00f20f365bb74522f4afbfc11cacfb11979ffb3d
2023-11-28,5.32,5.27,5.3,5.4,5.43,1593,,,856e10e9155ee6f8fd531d257e6ffa95bc6ec0a8c77bf03cec0c7a91e0c54e8e
2023-11-29,5.31,5.27,5.3,5.39,5.44,1578,,,0cef1328aac59ae2a12409154eaf916d2798b30d55b832cc46c7cd36632a0ddd
2023-11-30,5.33,5.28,5.31,5.44,5.51,1850,,,06520ab69789eaa06ba86105b6db81a4a844262837922f9eccba0a90e74209cd
2023-12-01,5.39,5.28,5.32,5.45,5.5,1650,,,cc4ad83c1c8ab9a51e7dd4576275ab75ec987b898530219b68ac256dd0e1c1a4
2023-12-04,5.37,5.28,5.31,5.44,5.48,1631,,,a06d14130ffd56f3843b0aaca7c7eb1fa798bde4639bbec304429a42c05cb07e
2023-12-05,5.33,5.28,5.31,5.42,5.47,1792,,,02b9889872585aa923ac7cddc07c0883da724ff732a96fc40430ec362dd6cbe3
2023-12-06,5.32,5.28,5.31,5.41,5.45,1707,,,a31d68437aa0ff3a06401e9dc73761fd59361662edcaa2d8839424e178ddd753
2023-12-07,5.32,5.28,5.31,5.38,5.43,1702,,,b740c13c35199e24ba5d4c2609d196d3507c528d4ee4c1ebb10ccc2c6960c297
2023-12-08,5.32,5.27,5.3,5.37,5.42,1610,,,5e6e0081ce0791fba9655744e1826082e26202c704ce47d5e72f4d3915f5b54d
2023-12-11,5.32,5.27,5.3,5.38,5.42,1577,,,c55510837b7ab7c69fb114738b97c87753d754a347e27b279b7fb2333012383b
2023-12-12,5.31,5.27,5.3,5.35,5.41,1713,,,13e1c9ae72bdf5d6e1ed2725c5d978a17af459a1cee5d7755d03d2756b23bad9
2023-12-13,5.31,5.26,5.3,5.35,5.4,1635,,,d251e40f198859f34ecd69ea11769c8c2e52f25f41002f6d600dd313598fe3c5
2023-12-14,5.31,5.26,5.3,5.33,5.39,1695,,,6a60371864d3cc90f621b16ae46e51703bf968d2d2b9215a914f21ebcdcf1678
2023-12-15,5.32,5.27,5.31,5.39,5.42,1776,,,caa322555e04a27df90f7c337b81674b73481f7ff3eb7af9bd22e8b60eeb0464
2023-12-18,5.32,5.27,5.3,5.37,5.42,1665,,,277fccf36b365d9a665ff30420dc6880d3a466b612be5783bafe2be195b9af9f
2023-12-19,5.31,5.27,5.3,5.35,5.4,1757,,,0ad7804853c93567592e18bf1601a08a60d6b6fc51e4ac04e81ae056f7ee97b8
2023-12-20,5.31,5.26,5.3,5.34,5.38,1678,,,595ccc520ae34d3ab8682062c5456e5a55dacc58355624494d6673eccb67c32f
2023-12-21,5.31,5.26,5.3,5.35,5.39,1720,,,54b822b3985364229d6063c8f98cdc7bea9b45627eb7673aa334d1b034480c02
2023-12-22,5.32,5.27,5.31,5.38,5.42,1667,,,8b93f793f699a496320f423be4c242b023b9d2acab98325c09aa8797b73c1ef2
2023-12-26,5.35,5.28,5.31,5.45,5.48,1644,,,27b957780d0dfc9fd3206e53cca9d7e7af8eee6b9898aa3c49f571f68717ea73
2023-12-27,5.39,5.29,5.33,5.49,5.55,1722,,,021850b009def44c656a8acd7a90f1a7467583f65c2c6049359226192548ff17
2023-12-28,5.4,5.3,5.35,5.55,5.64,1832,,,72c37392bb6ef2a0baeaf75a0934332809bd3656dc88c0b5c61854ccaf9064c5
2023-12-29,5.38,5.3,5.33,5.5,5.68,1702,,,f62dd0c6a2afdf3e9ca9508cd44aa67511eb8593d41a6d9a61e53d2f7ef59d55
